subsection|variable_name|year_from|year_to|polity_name|polity_new_ID|polity_old_ID|value_from|value_to|confidence|is_disputed|is_uncertain|expert_checked|DRB_reviewed
Religious Demography|Most widespread religion|||Pre-Maravi|mw_pre_maravi|mw_pre_maravi|Pre-Maravi Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Funj Sultanate|et_funj_sultanate|et_funj_sultanate|Sunni Islam||Confident|False|False|False|
Religious Demography|Most widespread religion|||Ottoman Empire III|tr_ottoman_emp_3|TrOttm4|Sunni Islam||Confident|False|False|False|
Religious Demography|Most widespread religion|||Toutswe|zi_toutswe|zi_toutswe|Mwali Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Imamate of Futa Toro|se_futa_toro_imamate|se_futa_toro_imamate|Fulani Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Ndorwa|rw_ndorwa_k|Ndorwa|Cwezi-Kubandwa Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Proto-Yoruboid|ni_proto_yoruboid|ni_proto_yoruboid|Orisha Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Majeerteen Sultanate|so_majeerteen_sultanate|so_majeerteen_sultanate|Sufi Islam||Confident|False|False|False|
Religious Demography|Most widespread religion|||Funan II|kh_funan_2|KhFunaL|Vaisnavist Hinduism||Inferred|False|False|True|False
Religious Demography|Most widespread religion|||Classical Angkor|kh_angkor_2|KhAngkC|Saivist Hinduism||Confident|False|False|False|
Religious Demography|Most widespread religion|||Ayutthaya|th_ayutthaya|ThAyuth|Theraväda Buddhism||Confident|False|False|False|
Religious Demography|Most widespread religion|||Yemen - Tahirid Dynasty|ye_tahirid_dyn|YeTahir|Islam||Confident|False|False|False|
Religious Demography|Most widespread religion|||Kingdom of Saba and Dhu Raydan|ye_saba_k|YeSaRay|South Arabian Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|1598|1651|Yemen - Qasimid Dynasty|ye_qasimid_dyn|YeQasmi|Shia Islam||Confident|False|False|False|
Religious Demography|Most widespread religion|1652|1805|Yemen - Qasimid Dynasty|ye_qasimid_dyn|YeQasmi|Sunni Islam||Confident|False|False|False|
Religious Demography|Most widespread religion|||Rasulid Dynasty|ye_rasulid_dyn|YeRasul|Sunni Islam||Confident|False|False|False|
Religious Demography|Most widespread religion|||Yemen Ziyadid Dynasty|ye_ziyad_dyn|YeZiyad|Sunni Islam||Confident|False|False|False|
Religious Demography|Most widespread religion|||Neolithic Yemen|ye_yemen_lnl|YeNeoL*|Yemeni Late Neolithic Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Himyar I|ye_himyar_1|YeHmyr1|South Arabian Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Himyar II|ye_himyar_2|YeHmyr2|Judaism||Confident|False|False|False|
Religious Demography|Most widespread religion|||Qatabanian Commonwealth|ye_qatabanian_commonwealth|YeQatab|South Arabian Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Sabaean Commonwealth|ye_sabaean_commonwealth|YeSabaC|South Arabian Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Yemen - Late Bronze Age|ye_yemen_lba|YeLBA**|Yemeni Late Bronze Age Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Yemen - Era of Warlords|ye_warlords|YeWarLd|Shia Islam||Confident|False|False|False|
Religious Demography|Most widespread religion|||East Roman Empire|tr_east_roman_emp|TrERom*|Roman Catholic Christianity||Confident|False|False|False|
Religious Demography|Most widespread religion|||Rouran Khaganate|mn_rouran_khaganate|MnRourn|Rouran Religion||Confident|False|False|True|False
Religious Demography|Most widespread religion|||Cuzco - Late Intermediate I|pe_cuzco_5|PeCuzL1|pre-Inca religion||Confident|False|False|True|False
Religious Demography|Most widespread religion|||Cuzco - Late Intermediate II|pe_cuzco_6|PeCuzL2|Inca religion||Confident|False|False|True|False
Religious Demography|Most widespread religion|||Inca Empire|pe_inca_emp|PeInca*|Inca religion||Confident|False|False|True|False
Religious Demography|Most widespread religion|||Ottoman Empire II|tr_ottoman_emp_2|TrOttm3|Sunni Islam||Confident|False|False|False|
Religious Demography|Most widespread religion|||Ottoman Empire I|tr_ottoman_emp_1|TrOttm2|Sunni Islam||Confident|False|False|False|
Religious Demography|Most widespread religion|||Lysimachus Kingdom|tr_lysimachus_k|TrLysim|Hellenistic Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Phrygian Kingdom|tr_phrygian_k|TrPhryg|Phrygian Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Tabal Kingdoms|tr_tabal_k|TrTabal|Tabalean Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Seljuk Sultanate|ir_seljuk_sultanate|IrSeljq|Sunni Islam||Confident|False|False|False|
Religious Demography|Most widespread religion|||Macedonian Empire|gr_macedonian_emp|GrMaced|Hellenistic Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Hatti - New Kingdom|tr_hatti_new_k|TrHatNK|Hittite Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Proto-Haudenosaunee Confederacy|us_proto_haudenosaunee|UsIroqP|Iroquois Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Konya Plain - Late Bronze Age II|tr_konya_lba|TrBrzL2|Hittite Religion||Confident|False|False|False|False
Religious Demography|Most widespread religion|||Hmong - Late Qing|cn_hmong_1|CnHQngL|Hmong Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Haudenosaunee Confederacy - Late|us_haudenosaunee_2|UsIroqL|Iroquois Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|1000|1262|Icelandic Commonwealth|is_icelandic_commonwealth|IsCommw|Christianity||Confident|False|False|False|
Religious Demography|Most widespread religion|||Late Shang|cn_late_shang_dyn|CnShang|Chinese Popular Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Iban - Pre-Brooke|id_iban_1|IdBrokE|Iban Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Late A'chik|in_achik_2|InGaroL|Achik Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Early A'chik|in_achik_1|InGaroE|Achik Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Western Han Empire|cn_western_han_dyn|CnWHan*|Chinese Popular Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Longshan|cn_longshan|CnLngsh|Longshan Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Northern Wei|cn_northern_wei_dyn|CnNWei*|Chinese Popular Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Great Yuan|cn_yuan_dyn|CnYuan*|Chinese Popular Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Great Ming|cn_ming_dyn|CnMing*|Chinese Popular Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Yangshao|cn_yangshao|CnYngsh|Yangshao Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Jin|cn_jin_spring_and_autumn|CnJinSA|Chinese Popular Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Late Qing|cn_qing_dyn_2|CnQingL|Chinese Popular Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Early Qing|cn_qing_dyn_1|CnQingE|Chinese Popular Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Eastern Han Empire|cn_eastern_han_dyn|CnEHan*|Chinese Popular Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Sui Dynasty|cn_sui_dyn|CnSui**|Chinese Popular Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Tang Dynasty II|cn_tang_dyn_2|CnTangL|Chinese Popular Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Ak Koyunlu|ir_ak_koyunlu|IrAkKoy|Sunni Islam||Confident|False|False|False|
Religious Demography|Most widespread religion|||Jin Dynasty|cn_later_great_jin|CnLrJin|Chinese Popular Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Qin Empire|cn_qin_emp|CnImQin|Chinese Popular Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Zungharian Empire|mn_zungharian_emp|MnZungh|Mahayana Buddhism||Confident|False|False|False|
Religious Demography|Most widespread religion|||Uigur Khaganate|mn_uygur_khaganate|MnUigur|Uighur Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Habesha|et_habesha|et_habesha|Ethiopian Orthodox Christianity||Confident|False|False|True|False
Religious Demography|Most widespread religion|||Late Xiongnu|mn_hunnu_late|MnXngnL|Xiongnu Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Mongol Empire|mn_mongol_emp|MnMngKh|Mongol Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Khitan I|mn_khitan_1|MnKhitn|Buddhism||Confident|False|False|True|False
Religious Demography|Most widespread religion|||Mataram Sultanate|id_mataram_k|IdMatrm|Sunni Islam||Confident|False|False|False|
Religious Demography|Most widespread religion|||Kediri Kingdom|id_kediri_k|IdKedir|Hindu-Buddhism||Confident|False|False|False|
Religious Demography|Most widespread religion|||Medang Kingdom|id_medang_k|IdMedng|Buda||Confident|False|False|False|
Religious Demography|Most widespread religion|||Khanate of Bukhara|uz_janid_dyn|UzJanid|Sunni Islam||Confident|False|False|False|
Religious Demography|Most widespread religion|||Axum I|et_aksum_emp_1|EtAksm1|Ethiopo-Sabaean Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Ethiopia Kingdom II|et_ethiopian_k_2|et_ethiopian_k_2|Ethiopian Orthodox Christianity||Confident|False|False|False|
Religious Demography|Most widespread religion|300|500|Axum II|et_aksum_emp_2|EtAksm2|Ethiopian Religion||Confident|False|False|True|False
Religious Demography|Most widespread religion|||Buyid Confederation|ir_buyid_confederation|IrBuyid|Sunni Islam||Confident|False|False|False|
Religious Demography|Most widespread religion|||Chagatai Khanate|uz_chagatai_khanate|UzChagt|Sunni Islam||Confident|False|False|False|
Religious Demography|Most widespread religion|||Samanid Empire|uz_samanid_emp|UzSamnd|Sunni Islam||Confident|False|False|False|
Religious Demography|Most widespread religion|||Ancient Khwarazm|uz_khwarasm_1|UzKhw01|Ancient Khwarazm Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Andronovo|kz_andronovo|KzAndro|Andronovan Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Sogdiana - City-States Period|uz_sogdiana_city_states|UzSogdi|Zoroastrianism||Confident|False|False|False|
Religious Demography|Most widespread religion|||La Tene A-B1|fr_la_tene_a_b1|FrTeneA|Celtic Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Timurid Empire|uz_timurid_emp|UzTimur|Sunni Islam||Confident|False|False|False|
Religious Demography|Most widespread religion|||Sarazm|tj_sarasm|TjSaraz|Sarazm Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Kushan Empire|af_kushan_emp|AfKushn|Buddhism||Confident|False|False|False|
Religious Demography|Most widespread religion|||Greco-Bactrian Kingdom|af_greco_bactrian_k|AfGrBct|Ancient Greek Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Kara-Khanids|kg_kara_khanid_dyn|KgKarKh|Islam||Confident|False|False|False|
Religious Demography|Most widespread religion|||Hallstatt B2-3|fr_hallstatt_b2_3|FrHallB|Urnfield Culture Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Kidarite Kingdom|af_kidarite_k|AfKidar|Zoroastrianism||Confident|False|False|False|
Religious Demography|Most widespread religion|||Hawaii II|us_hawaii_2|Hawaii2|Hawaiian Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Hawaii III|us_hawaii_3|Hawaii3|Hawaiian Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Kingdom of Hawaii - Kamehameha Period|us_kamehameha_k|USKameh|Hawaiian Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Kingdom of Hawaii - Post-Kamehameha Period|us_hawaii_k|USHawai|Calvinist Christianity||Confident|False|False|False|
Religious Demography|Most widespread religion|||Archaic Crete|gr_crete_archaic|GrCrArc|Ancient Greek Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||The Emirate of Crete|gr_crete_emirate|GrCrEmr|Roman Catholic Christianity||Confident|False|False|False|
Religious Demography|Most widespread religion|||Hellenistic Crete|gr_crete_hellenistic|GrCrHel|Hellenistic Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||New Palace Crete|gr_crete_new_palace|GrCrNPa|New Palace Minoan Religion||Confident|False|False|True|False
Religious Demography|Most widespread religion|||Republic of Venice IV|it_venetian_rep_4|ItVenR4|Roman Catholic Christianity||Confident|False|False|False|
Religious Demography|Most widespread religion|||Republic of Venice III|it_venetian_rep_3|ItVenR3|Roman Catholic Christianity||Confident|False|False|False|
Religious Demography|Most widespread religion|||Yisrael|il_yisrael|IlYisrl|Canaanite Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Canaan|il_canaan|IlCanaa|Canaanite Religion||Confident|False|False|False|
Religious Demography|Most widespread religion|||Durrani Empire|af_durrani_emp|AfDurrn|Sufi Islam||Confident|False|False|False|
Religious Demography|Most widespread religion|||Prepalatial Crete|gr_crete_pre_palace|GrCrPre|Prepalatial Minoan Religion||Confident|False|False|True|False
Religious Demography|Most widespread religion|||Monopalatial Crete|gr_crete_mono_palace|GrCrMPa|Minoan Religion||Confident|False|False|True|False
Religious Demography|Most widespread religion|||Postpalatial Crete|gr_crete_post_palace_1|GrCrPPa|Minoan Religion||Confident|False|False|True|False
Religious Demography|Most widespread religion|||Final Postpalatial Crete|gr_crete_post_palace_2|GrCrFPa|Minoan Religion||Confident|False|False|True|False
Religious Demography|Most widespread religion|||Yehuda|il_judea|IlJudea|Judaism||Confident|False|False|False|
